block_var,entropy,decay_rate,aspect,mean_intensity,std_dev,energy_top5,max_block_var,best_algorithm
2273.841719055176,5.213896963518888,0.1125817869225234,0.6640625,125.2547794117647,48.121145521224555,0.9636007682025661,3206.6865234375,svd
3188.1156341552733,5.305917725850893,0.1055764122790316,0.6640625,129.71130514705882,56.34587434779213,0.9460967103380638,3589.872802734375,svd
1485.319662475586,5.157122674967139,0.10839358772906361,0.6640625,108.75597426470588,50.530735688634415,0.9794010137943667,2267.071029663086,svd
2628.3310729980467,4.862233368094342,0.13867096490665576,0.6640625,145.1860294117647,45.14377305896279,0.9898421798467596,5740.109130859375,svd
2785.7668660481772,5.133495486572228,0.09527291897798773,0.75,85.66585286458333,43.80064590127611,0.942164983837833,4112.741943359375,svd
1410.0615768432617,4.775195408248314,0.09309562072271843,0.6640625,47.219944852941175,33.75257434621778,0.907894274855897,1720.0897064208984,svd
1985.3758640289307,3.7928264788458415,0.09913325110878324,0.5625,48.279296875,27.19071478807004,0.9220860919228637,2749.0225677490234,svd
3371.3605359395347,5.260192057677694,0.11738992080279197,0.8515625,139.82697821100916,50.699242144798035,0.9758764453478852,4469.332992553711,svd
3308.2658527919225,5.029688563925693,0.1261135161443801,0.9140625,100.31189903846153,49.202214523011456,0.9718673039738819,4275.312362670898,svd
1807.2912857055665,4.836499732833784,0.11703132804462799,1.5058823529411764,114.21415441176471,34.79999712144568,0.9803335364818123,2666.8803100585938,svd
2219.457567214966,4.990093245742033,0.13723835518541175,0.6171875,143.99396756329114,40.210077585113496,0.9861611007452331,2940.8568725585938,svd
3736.6640869140624,5.221397131289022,0.09991434537451384,0.6640625,102.0030330882353,51.13694569550553,0.9375353926350123,4646.425399780273,svd
2619.943324279785,5.262041206193267,0.1219447407085009,0.671875,117.63508357558139,51.523688820726434,0.9653270280830161,3276.273910522461,svd
1962.0804489135742,5.286588593402273,0.10746878499065567,0.6640625,99.48988970588235,51.05047502935824,0.9585048268743153,2442.3099975585938,svd
1303.4668380737305,4.721706588832758,0.12150607142079678,0.6640625,88.96167279411765,30.902403618612617,0.979325921744057,1662.655258178711,svd
3896.343069458008,5.266974980377629,0.12675595620771718,0.6640625,101.41351102941177,50.58261534895482,0.9599980887542751,6944.807556152344,svd
2926.067059326172,5.31507748041501,0.1249304687250815,0.6640625,120.72215073529412,59.65439762837061,0.9832651453306785,4177.640563964844,svd
4377.8046875,5.408586127697767,0.10120912357632886,0.6640625,112.48308823529412,61.67661369779885,0.9288151050396343,5057.755355834961,svd
3522.6483963012697,5.433204654760686,0.09763635389788804,0.6640625,121.1107536764706,61.46982576798699,0.953044655240649,4631.282333374023,svd
1159.455618286133,4.64009561310071,0.12407827546510326,0.6640625,118.53878676470588,29.603267705139878,0.9893288390319294,1934.400375366211,svd
3095.1082394917808,5.309431102669935,0.10291016046874862,1.2307692307692308,123.42998798076923,51.82816811905258,0.959139921026723,4294.555892944336,svd
1465.7655685424804,5.378355223187757,0.10953625330089908,0.625,138.3578125,56.86338048803767,0.9870438462579683,1990.8037109375,svd
3596.651235961914,4.739162422458749,0.10523698601782581,0.6640625,72.65919117647059,56.583024210071784,0.9353167408742332,6365.474060058594,svd
3843.4127212524413,5.194164211962079,0.14550731193667968,1.5058823529411764,168.45854779411764,53.60769063250087,0.98901176563218,5523.138427734375,svd
2873.9289581298826,5.158998158139292,0.12567680981238266,0.625,96.21806640625,47.53825973306885,0.9629499042162022,3713.928695678711,svd
7354.654460144043,4.593340107347129,0.13557870944180517,0.6640625,197.346875,68.65844766004629,0.9788629636018553,10179.965759277344,svd
2909.2154693603516,5.2281716699216645,0.06240462682513143,0.6640625,83.9048713235294,50.598392192308616,0.8941408483488449,3230.6812591552734,svd
1830.6886703491211,4.275118784118682,0.11344851891321832,0.6640625,127.03143382352941,25.362093301236406,0.9866749182342106,2914.8394622802734,svd
3746.4728927612305,4.9719082706626425,0.0867170874445644,0.6640625,84.01847426470589,55.806767858823385,0.927632468466953,5741.383239746094,svd
4344.857191085815,5.0296108664859895,0.1223243881827027,0.5625,60.34516059027778,57.51759906185698,0.9270086981045259,6219.910873413086,svd
